	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
122249	that surpassed any passion he had known	he	PRON	that	nsubj	passion	a passion	(6, 12)	('passion', '.')	Their eyes shining with a passion that surpassed any passion he had known .
122250	that had possessed him	that	DET	that	nsubj	agony	the agony	(10, 13)	('agony', ',')	And slowly , by degrees imperceptible , the agony that had possessed him , she soothed away .
122251	who shared his bed	who	PRON	who	nsubj	woman	this strange woman	(9, 12)	('woman', ',')	supple ; this new Sara , this strange woman who shared his bed , her beauty rising out of some deep reservoir of calm and peace .
122252	that followed	that	DET	that	nsubj	silence	the immense silence	(20, 21)	('silence', ',')	"Below , in the depths of the darkened house , the furnace shut off , and into the immense silence that followed , he said , "" Sara- """
122253	that seemed to be sliding away beneath him	that	DET	that	nsubj	earth	an earth	(7, 14)	('earth', '.')	Seeking to anchor himself to an earth that seemed to be sliding away beneath him .
122254	that had been poor two decades past	that	DET	that	nsubj	neighborhood	a residential neighborhood	(16, 22)	('neighborhood', ',')	By the time he pulled the Lexus to the broken curb in a residential neighborhood that had been poor two decades past , a few flakes of snow had begun to swirl through the expanding cones of his headlights .
122255	that made up life	that	DET	that	nsubj	twists	the little twists	(29, 32)	('steel', '.')	No great trauma , there ; no abuse or hatred , no fodder for the morning talk shows ; just the subtle cruelties , the little twists of steel that made up life .
122256	who had thought him worthy of her love	him	PRON	who	nsubj	woman	the one woman	(30, 37)	('woman', ',')	Now , sitting in his car across the street from the house where his first child had been miscarried , where he had almost lost forever the one woman who had thought him worthy of her love , Gerald remembered .
122257	that swelled and sank and swelled again	that	DET	that	nsubj	protrusion	an outward protrusion	(19, 25)	('protrusion', '.')	He moved his hand , paused , and it happened again , sudden and sure , an outward protrusion that swelled and sank and swelled again .
122258	that was not what it appeared to be	it	PRON	that	nsubj	child	A child	(2, 9)	('child', '.')	A child that was not what it appeared to be .
122259	that was not human .	that	DET	that	nsubj	child	A child	(2, 6)	('child', 'A')	A child that was not human .
122260	that walks unseen among its chosen prey	that	DET	that	nsubj	monster	the monster	(8, 14)	('monster', '.')	And the most efficient predator is the monster that walks unseen among its chosen prey .
122261	that pierced him through	that	DET	that	nsubj	sob	a jagged sob	(34, 37)	('pain', '.')	Sanity returned to him in perceptual shards : watery light through the slatted blinds , the mattress rolling under him like a ship in rough waters , a jagged sob of fear and pain that pierced him through .
122262	that was not funny	that	DET	that	nsubj	way	a way	(20, 23)	('way', ',')	But the laughter was catching , and he stepped down now , laughing himself , laughing hysterically in a way that was not funny , to soothe away her fears before she saw the damage he had done .
122263	who cared to see	who	PRON	who	nsubj	anyone	anyone	(20, 23)	('anyone', '.')	Startled , he turned too fast , feeling the horror rise into his face and announce his guilt to anyone who cared to see .
122264	that smelled of ammonia	that	DET	that	nsubj	corridor	a crowded corridor	(13, 16)	('corridor', '.')	Gerald followed the doctor through the waiting room and down a crowded corridor that smelled of ammonia .
122265	that opened on a loading dock	that	DET	that	nsubj	metal	corrugated metal	(9, 14)	('metal', ',')	He stopped by a broad door of corrugated metal that opened on a loading dock , and thumbed the button of the freight elevator .
122266	that had begun to hammer against his ribs	that	DET	that	nsubj	panic	the panic	(16, 23)	('panic', '.')	Gerald stared impassively at the numbers over the door , trying to conceal the panic that had begun to hammer against his ribs .
122267	that seemed to pour in at Gerald 's eyes and ears , at every aperture of his body	that	DET	that	nsubj	void	an enormous void	(14, 31)	('void', '.')	They hung suspended in the shaft , in the center of an enormous void that seemed to pour in at Gerald 's eyes and ears , at every aperture of his body .
122268	that had opened in his heart	that	DET	that	nsubj	void	the void	(37, 42)	('void', '.')	For a long moment , he stood there in the doorway , just looking at her- allowing the simple vision of her beauty and her joy to flow through him , to fill up the void that had opened in his heart .
122269	that nursed there , wizened and red and patiently sucking	that	DET	that	nsubj	child	the child	(12, 21)	('child', '.')	then nodded , her eyes returning to her breast and the child that nursed there , wizened and red and patiently sucking .
122270	that was undeniably and irrevocably his own child	that	DET	that	nsubj	creature	this creature	(21, 28)	('creature', '.')	"And then he drew it to his breast , blood of his blood , flesh of his flesh , this creature that was undeniably and irrevocably his own child . 
"
122271	who was spreading out a picnic	who	PRON	who	nsubj	Mary	Mary	(7, 12)	(',', ',')	And then he saw Mary , who was spreading out a picnic , by a gravestone , in the rain .
122272	in which they lived	they	PRON	which	pobj	house	the large old house	(44, 47)	('in', 'and')	At first Aeryk thought the entrance would be a place , and in the evenings while Bobby and his father stared at the TV ( Bobby drinking root beer , his father drinking Michelob ) , Aeryk searched the large old house in which they lived , and the woods around .
122273	which concealed an eldritch key	which	DET	which	nsubj	hollow	a secret hollow	(18, 22)	('hollow', '.')	He stalked through the basement , certain he was overlooking some hidden room , or a secret hollow which concealed an eldritch key .
122274	that sometimes crashed along the coast	that	DET	that	nsubj	storms	the raging summer storms	(47, 52)	('storms', '.')	<p> As he grew older , although he did not stop believing in a world of Faerie , his understanding of it became less literal , and he began to look for Faerie in the smell of spring flowers and the raging summer storms that sometimes crashed along the coast .
122275	which rose above the stretching grass like some European palace	which	DET	which	nsubj	house	the great stone house	(19, 28)	('house', ',')	She was standing on the rocks with her back to the sea , looking at the great stone house which rose above the stretching grass like some European palace , whispering the mysteries of wealth .
122276	that refined and purified his own roughedged compositions	that	DET	that	nsubj	harmony	a perfect contrapuntal harmony	(4, 11)	('harmony', '.')	a perfect contrapuntal harmony that refined and purified his own roughedged compositions .
122277	that gave a rustle like foil and	that	DET	that	nsubj	leaves	leaves	(7, 13)	('silver', 'then')	The trees had leaves of greenish silver that gave a rustle like foil and then were still again .
122278	who was smiling and reaching for her	who	PRON	who	nsubj	father	her father	(14, 20)	(',', ',')	He glanced at Mary , but her eyes were on her father , who was smiling and reaching for her , cupping her cheek in his hand .
122279	which seemed to shimmer into blue	which	DET	which	nsubj	blackness	an amazing blackness	(5, 10)	('blackness', '.')	Totally black- an amazing blackness which seemed to shimmer into blue .
122280	who spoke English	who	PRON	who	nsubj	driver	a driver	(9, 11)	('driver', '.')	Three taxis later , Jack finally found a driver who spoke English .
122281	that was	that	DET	that	nsubj	hell	wherever the hell	(9, 10)	('hell', ',')	The cabby was from Afghanistan , wherever the hell that was , and took him along approximately familiar streets - the city 's basic layout was still the same-to the Empire State Building .
122282	who were these people	who	PRON	who	nsubj	Jackson	Michael Jackson	(27, 30)	('-', '?')	Al Gore , Newt Gingrich , Nelson Mandela , Jason Race , Argan Vlastavich , Michael Jackson , Madonna and the Artist Formerly Known As Prince - who were these people ?
122283	which was , unmistakably , Russian	which	DET	which	nsubj	language	a language	(8, 13)	('language', '.')	The two spoke together briefly in a language which was , unmistakably , Russian .
122284	who was talking to himself pretty loudly	who	PRON	who	nsubj	man	a deranged man	(13, 19)	('rags', ',')	Also : a muttering lunatic , a patently deranged man in rags who was talking to himself pretty loudly , gesticulating as he did so .
122285	who could explain it all to him	who	PRON	who	nsubj	someone	someone	(2, 8)	('someone', '.')	someone who could explain it all to him .
122286	who had addressed him	who	PRON	who	nsubj	stranger	the stranger	(5, 8)	('stranger', '.')	Focused on the stranger who had addressed him .
122287	who scarcely seemed to know Broadway from Fifth Avenue	who	PRON	who	nsubj	drivers	The incomprehensible disoriented cab drivers	(8, 16)	(',', '.')	The incomprehensible , disoriented cab drivers , who scarcely seemed to know Broadway from Fifth Avenue .
122288	who had stubbed out his cigarette on his hamburger	who	PRON	who	nsubj	eyes	the staring blue eyes	(10, 18)	('eyes', '.')	The insane Nordic woman with the staring blue eyes who had stubbed out his cigarette on his hamburger .
122289	who had tried to gas Jack with her Third Millennium aerosol weapon	who	PRON	who	nsubj	eyes	the staring eyes	(28, 39)	('eyes', '-')	The guy did not have to be taken to the asylum because he was already in the asylum , together with the madwoman with the staring eyes who had tried to gas Jack with her Third Millennium aerosol weapon -
122290	who looked as if he was dressed for a hunting trip	who	PRON	who	nsubj	man	a bearded man	(6, 16)	('man', '.')	, Jack saw a bearded man who looked as if he was dressed for a hunting trip .
122291	which had a lock grip on newspapers and television	which	DET	which	nsubj	government	a totalitarian federal government	(12, 20)	('government', '.')	In this universe , America was ruled by a totalitarian federal government which had a lock grip on newspapers and television .
122292	which was like a TV screen hooked up to a special kind of typewriter	which	DET	which	nsubj	computer	the computer	(15, 28)	(',', '.')	Then Vance took Jack into the secret back room and showed him the computer , which was like a TV screen hooked up to a special kind of typewriter .
122293	who were actually aliens in disguise	who	PRON	who	nsubj	senators	Supposed American senators	(3, 8)	('senators', '.')	Supposed American senators who were actually aliens in disguise .
122294	in which aliens grilled captured citizens	aliens	NOUN	which	pobj	interrogations	interrogations	(9, 14)	('in', 'The')	Recordings , covertly made , of interrogations in which aliens grilled captured citizens .
122295	which gave him a hard grip on the confused , fragmented and at times	which	DET	which	nsubj	picture	An simple , consistent picture	(7, 20)	('picture', 'totally')	An essentially simple , internally consistent picture which gave him a hard grip on the confused , fragmented and at times
122296	who had stolen Amy 's heart	who	PRON	who	nsubj	man	the man	(8, 13)	('man', '.')	Kevin-his rival , the man who had stolen Amy 's heart .
122297	that blurred detail and nagged at her to go to her easel and palette	that	DET	that	nsubj	stickiness	an amber stickiness	(21, 34)	('stickiness', '.')	"Paris seemed drugged under the searing August sun and the late hour 's light layered the city with an amber stickiness that blurred detail and nagged at her to go to her easel and palette . """
122298	that I feel	I	PRON	that	nsubj	things	Small things	(3, 5)	('things', 'are')	"Small things that I feel are necessary to complete what is past . """
122299	for which she was thankful	she	PRON	which	pobj	nails	The nails	(8, 12)	('for', 'She')	The nails came out easily , for which she was thankful .
122300	which may prove important	which	DET	which	nsubj	reactions	any reactions	(11, 14)	('reactions', '.')	I do not wish to distract you from any reactions which may prove important .
122301	which increased as she unwrapped the canvas	she	PRON	which	nsubj	ease	the ill - ease	(6, 12)	('ease', '.')	She ignored the ill-ease which increased as she unwrapped the canvas .
122302	that she was her own self and not the shadow of another	she	PRON	that	mark	recognition	the recognition	(10, 21)	('recognition', '.')	She had always yearned for uniqueness , the recognition that she was her own self and not the shadow of another .
122303	through which light bent onto his canvases	light	NOUN	which	pobj	prism	a prism	(8, 14)	('through', 'Whose')	But Edouard had been a prism through which light bent onto his canvases .
122304	who understands the work	who	PRON	who	nsubj	someone	someone	(13, 16)	('someone', ',')	Berthe saw him study the paintings , recognized the intent expression of someone who understands the work , feels the innate quality and power .
122305	who had shown it to her	who	PRON	who	nsubj	Eugene	Eugene	(21, 26)	('Eugene', '.')	She had seen it only a few times in her life , and in each instance it had been Eugene who had shown it to her .
122306	that healed the dying and could even raise the dead	that	DET	that	nsubj	souls	souls	(5, 14)	('elixir', '.')	souls and of her elixir that healed the dying and could even raise the dead .
122307	who likes the best of things	who	PRON	who	nsubj	man	a man	(4, 9)	('man', '.')	He is a man who likes the best of things .
122308	that had kept Alaric from their lord for a single night	that	DET	that	nsubj	family	a peasant family	(17, 27)	('family', '.')	Not so long ago , menat-arms had been sent to terrorize a peasant family that had kept Alaric from their lord for a single night .
122309	who lived in the middle of the Lake of Death	who	PRON	who	nsubj	man	the man	(26, 35)	('man', '.')	But looking at the village headman , at his son and his brother , Alaric saw no uneasiness , no sign of fear of the man who lived in the middle of the Lake of Death .
122310	that penned his sheep and cows , squatting on the dusty ground -the whole of the village	that	DET	that	nsubj	wall	the stone wall	(20, 36)	('wall', ',')	Nearly a hundred listeners crowded the space beside the headman 's home , standing , sitting on the stone wall that penned his sheep and cows , squatting on the dusty ground -the whole of the village , Alaric guessed , from the eldest graybeard to the smallest babe in arms .
122311	who sat behind	who	PRON	who	nsubj	men	the two men	(4, 6)	('men', 'it')	And the two men who sat behind it were dressed well enough , in supple leather , light wool , and golden chains .
122312	that made this bread	that	DET	that	nsubj	grain	the grain	(4, 7)	('grain', '.')	"You threshed the grain that made this bread . """
122313	who live here	who	PRON	who	nsubj	folk	the folk	(11, 13)	('folk', '.')	""" But I think I am less brave than the folk who live here ."
122314	that was still crowded with servants	that	DET	that	nsubj	doorway	the doorway	(9, 14)	('doorway', ',')	Then he made a peremptory gesture toward the doorway that was still crowded with servants , and the two young women came scurrying .
122315	who leaned over him	who	PRON	who	nsubj	man	the man	(12, 15)	('man', '.')	He knuckled sleep from his eyes and blinked up at the man who leaned over him .
122316	that gave his body	that	DET	that	nsubj	wool	fine , pale wool	(14, 17)	('wool', 'a')	It was Lord Gazian , wearing a dressing gown of fine , pale wool that gave his body a ghostly cast in the dimness .
122317	who would hear you sing	you	PRON	who	nsubj	someone	someone	(4, 8)	('someone', '.')	There is someone who would hear you sing .
122318	who grew up to fight dragons	who	PRON	who	nsubj	boy	a boy	(8, 13)	('boy', '.')	""" This is the tale of a boy who grew up to fight dragons ."
122319	who nodded	who	PRON	who	nsubj	Gazian	Lord Gazian	(6, 7)	(',', '.')	Alaric looked at Lord Gazian , who nodded .
122320	that hung at his throat	that	DET	that	nsubj	chain	the gold chain	(9, 13)	('chain', '.')	With two fingers , Demirchi lifted the gold chain that hung at his throat .
122321	that lingered on their lord 's face	that	DET	that	nsubj	frown	the frown	(25, 31)	('frown', ',')	Shortly after Demirchi left , a couple of other men came in and sat down to partake of the meal , and seeing the frown that lingered on their lord 's face , they said little and excused themselves quickly .
122322	who all seemed busy enough	who	PRON	who	nsubj	servants	the servants	(7, 11)	(',', ',')	Rather than disturb the servants , who all seemed busy enough , Alaric took the pallet upstairs himself .
122323	behind which Ospir lay	Ospir	PROPN	which	pobj	wall	the wall	(8, 11)	"('behind', '""')"	"And she nodded toward the wall behind which Ospir lay . """
122324	who will listen	who	PRON	who	nsubj	all	all	(8, 10)	('all', '.')	"I am here to sing for all who will listen . """
122325	I hope which you did as well	you	PRON	which	dobj	nap	a nap	(11, 17)	(',', ',')	""" I had some porridge and took a nap , which I hope you did as well , and now I am ready for a little more music . """
122326	who tried to trick eight sheep into leaving their fold to run away with him	who	PRON	who	nsubj	wolf	a wolf	(23, 37)	('wolf', '.')	""" The woman waved a hand , as if in permission , and Alaric began a long , complicated song about a wolf who tried to trick eight sheep into leaving their fold to run away with him ."
122327	that held her possessions	that	DET	that	nsubj	bags	the bags	(26, 29)	('bundles', 'piled')	She sat cross-legged by the fire , a grinding stone upon her lap , a pestle in her hand , the bags and bundles that held her possessions piled all around her , Her thick , dark braids brushed her knees as she bent over her work , the smooth muscles of her slender arms flexed beneath their load of leather bracelets .
122328	which I picked up in my travels	I	PRON	which	dobj	elixir	an elixir	(6, 12)	('elixir', ',')	""" I have an elixir which I picked up in my travels , "" Alaric said , showing the flask ."
122329	that comes before death	that	DET	that	nsubj	sleep	the sleep	(4, 7)	('sleep', '?')	"Is it the sleep that comes before death ? """
122330	who would play it with him	who	PRON	who	nsubj	men	the men	(12, 17)	('men', '.')	He spumed the game of colored stones and dismissed the men who would play it with him .
122331	who could steal all the gold he wished	he	PRON	who	nsubj	Lake	the Lake	(16, 23)	(',', ',')	He understood how rare such wealth was near the Lake of Death and he , who could steal all the gold he wished , did not want to carry off any of their poor treasures .
122332	who like what I offer	I	PRON	who	nsubj	listeners	listeners	(19, 23)	('listeners', '.')	""" I have everything I want -good food , a soft place to sleep , music , and listeners who like what I offer . """
122333	who was lounging back in his chair , playing with his gold chain	who	PRON	who	nsubj	Demirchi	Demirchi	(6, 18)	(',', '.')	Alaric glanced at Demirchi , who was lounging back in his chair , playing with his gold chain .
122334	that matters	that	DET	that	nsubj	wealth	the only wealth	(6, 7)	('wealth', '.')	""" That is the only wealth that matters ."
122335	who sells his grain	who	PRON	who	nsubj	lord	The lord	(2, 5)	('lord', 'is')	The lord who sells his grain is a fool .
122336	who made the journey	who	PRON	who	nsubj	youth	The youth	(2, 5)	('youth', 'stayed')	The youth who made the journey stayed many centuries and was happy , but he went out at last , homesick for the place of his birth , and crumbled to dust as soon as he passed the land 's enchanted border .
122337	that would mark some of the more powerful flesh - dissolvers	that	DET	that	nsubj	oiliness	Nor the oiliness	(4, 14)	('oiliness', '.')	Nor the oiliness that would mark some of the more powerful flesh-dissolvers .
122338	who believed the water would kill me	water	NOUN	who	nsubj	someone	someone	(2, 8)	('someone', '.')	By someone who believed the water would kill me .
122339	in which Demirchi lay	Demirchi	PROPN	which	pobj	puddle	the puddle	(17, 20)	('in', 'The')	Water dripped down his arms , his back , his legs , joining the puddle in which Demirchi lay .
122340	who had listened to him sing beside the headman 's home	who	PRON	who	nsubj	boys	the other village boys	(23, 33)	('boys', '.')	"When they grounded at the verge , he recognized Yosat , Taskol 's son , and three of the other village boys who had listened to him sing beside the headman 's home . """
122341	who were playing with matches and gasoline	who	PRON	who	nsubj	idiots	the idiots	(13, 19)	('idiots', ',')	He looked around again to see if he could spot the idiots who were playing with matches and gasoline , but they must have had a remote igniter or something because the hilltop truly was empty .
122342	who crowded the top of Pilan Hill the next day	who	PRON	who	nsubj	horde	the horde	(7, 16)	('pilgrims', '.')	Or so claimed the horde of pilgrims who crowded the top of Pilan Hill the next day .
122343	that blew them backwards	that	DET	that	nsubj	circuit	a momentary circuit	(32, 35)	('circuit', ',')	He did n't even have to touch them ; as soon as they drew close , an enormous arc leaped from wire to preachers , connecting all three in a momentary circuit that blew them backwards , their hair sticking straight outward and sparks dancing on their gold jewelry .
122344	who backed away	who	PRON	who	nsubj	Greg	Greg	(6, 8)	(',', ',')	Dr. Richards nodded to Greg , who backed away , and then he tossed the wire aside and stepped backward himself .
122345	which had come to a halt a quarter mile or so below	which	DET	which	nsubj	mob	the angry , confused mob	(15, 26)	(',', '.')	The hilltop still buzzed with the shouts of the angry , confused mob , which had come to a halt a quarter mile or so below .
122346	who had been there	who	PRON	who	nsubj	reporter	the woman reporter	(4, 7)	('reporter', 'asked')	the woman reporter who had been there asked .
122347	which is what all these hills around here once were	hills	NOUN	which	nsubj	crystals	sometimes huge crystals	(14, 23)	(',', '.')	It occurs naturally in large crystals , sometimes huge crystals inside cooling volcanos , which is what all these hills around here once were .
122348	which resonates to the vibrations of people jogging or even just milling around on the surface	which	DET	which	nsubj	one	one	(15, 30)	('one', '.')	"It 's very likely there 's a big quartz deposit inside Pilan Hill , one which resonates to the vibrations of people jogging or even just milling around on the surface . """
122349	that started the display	that	DET	that	nsubj	vibration	a resonant vibration	(14, 17)	('vibration', ',')	Greg 's footsteps as he jogged up the trail set up a resonant vibration that started the display , as did the footsteps of all the people coming and going later on .
122350	who went to find the hole	who	PRON	who	nsubj	four	the other four	(11, 16)	('four', '.')	""" I heard the story of Leka and the other four who went to find the hole . """
122351	that had belonged to her great - grandmother in Poland	that	DET	that	nsubj	one	the one	(20, 29)	('one', '.')	##1005115 Iris sat by the window watching the candles burn in the Hanukkah lamp , the one that had belonged to her great-grandmother in Poland .
122352	who was six	who	PRON	who	nsubj	Danny	""" added Danny"	(8, 10)	(',', '.')	""" With applesauce , "" added Danny , who was six . """
122353	who had run to join them	who	PRON	who	nsubj	Miriam	Miriam	(13, 18)	(',', '.')	""" How can you tell , Dad ? "" asked Miriam , who had run to join them . """
